"continent","location","date","population","new_vaccinations","rollingpeoplevaccinated","percentage_vaccinated"
"Asia","Kyrgyzstan","2023-05-21","6630621","939","1684469","25.404392740891087"
"Asia","Kyrgyzstan","2023-06-11","6630621","963","1757450","26.505058877592308"
"Asia","Kyrgyzstan","2022-09-04","6630621","965","2860543","43.1414041007622"
"Asia","Kyrgyzstan","2022-03-19","6630621","971","1397983","21.083741628423642"
"Asia","Kyrgyzstan","2022-11-24","6630621","978","785602","11.84809085001239"
"Asia","Kyrgyzstan","2023-07-18","6630621","979","1880498","28.360812659930346"
"Asia","Kyrgyzstan","2023-02-27","6630621","979","1274656","19.223780095408863"
"Asia","Kyrgyzstan","2022-11-03","6630621","990","825855","12.455168226324503"
"Asia","Kyrgyzstan","2022-07-12","6630621","1015","1871256","28.22142903357016"
"Asia","Kyrgyzstan","2023-09-03","6630621","1017","2842284","42.866030195361795"
"Asia","Kyrgyzstan","2022-11-17","6630621","1026","697988","10.526736485164813"
"Asia","Kyrgyzstan","2022-06-12","6630621","1037","1758487","26.5206984383514"
"Asia","Kyrgyzstan","2022-12-01","6630621","1038","892778","13.464470371628842"
"Asia","Kyrgyzstan","2022-12-19","6630621","1038","944276","14.24113970622058"
"Asia","Kyrgyzstan","2022-12-14","6630621","1052","940515","14.184418020574544"
"Asia","Kyrgyzstan","2023-03-30","6630621","1053","1483159","22.36832718986653"
"Asia","Kyrgyzstan","2023-05-11","6630621","1053","1642978","24.778644413547386"
"Asia","Kyrgyzstan","2022-11-04","6630621","1054","847396","12.780039757965355"
"Asia","Kyrgyzstan","2022-04-30","6630621","1055","1607936","24.250156961165477"
"Asia","Kyrgyzstan","2022-07-13","6630621","1055","1873109","28.249375133942962"
"Asia","Kyrgyzstan","2022-08-11","6630621","1059","2039147","30.753484477547428"
"Asia","Kyrgyzstan","2022-08-21","6630621","1062","2269131","34.22199821102729"
"Asia","Kyrgyzstan","2023-03-15","6630621","1063","1376486","20.75953368470314"
"Asia","Kyrgyzstan","2023-08-07","6630621","1068","2527543","38.11925006722598"
"Asia","Kyrgyzstan","2022-11-02","6630621","1102","735628","11.094405787934495"
"Asia","Kyrgyzstan","2022-11-21","6630621","1104","750442","11.317823775480457"
"Asia","Kyrgyzstan","2023-07-24","6630621","1109","1889356","28.494404973531136"
"Asia","Kyrgyzstan","2022-07-18","6630621","1116","1879519","28.34604782870262"
"Asia","Kyrgyzstan","2022-12-27","6630621","1123","1009709","15.22797035149498"
"Asia","Kyrgyzstan","2023-03-31","6630621","1123","1487810","22.43847144935595"
"Asia","Kyrgyzstan","2022-11-22","6630621","1135","763046","11.50791155157262"
"Asia","Kyrgyzstan","2023-03-28","6630621","1143","1454116","21.930313917806494"
"Asia","Kyrgyzstan","2021-11-13","6630621","1145","647905","9.771407534829695"
"Asia","Kyrgyzstan","2023-01-31","6630621","1145","233218","3.5172874456253798"
"Asia","Kyrgyzstan","2023-06-27","6630621","1153","1825348","27.529065527949797"
"Asia","Kyrgyzstan","2022-10-23","6630621","1155","429685","6.480313080780819"
"Asia","Kyrgyzstan","2023-04-04","6630621","1167","1613010","24.326680713616415"
"Asia","Kyrgyzstan","2023-05-10","6630621","1173","1637868","24.701577725525254"
"Asia","Kyrgyzstan","2023-04-14","6630621","1186","1549673","23.37146098382037"
"Asia","Kyrgyzstan","2022-07-19","6630621","1188","1881686","28.37872953377972"
"Asia","Kyrgyzstan","2022-10-29","6630621","1191","510260","7.695508459916499"
"Asia","Kyrgyzstan","2023-01-04","6630621","1197","241293","3.639070910552722"
"Asia","Kyrgyzstan","2022-03-07","6630621","1208","1501368","22.64294701808473"
"Asia","Kyrgyzstan","2022-12-29","6630621","1209","1024778","15.45523413267023"
"Asia","Kyrgyzstan","2022-12-15","6630621","1213","941728","14.202711933015022"
"Asia","Kyrgyzstan","2023-07-10","6630621","1214","1868599","28.181357372107378"
"Asia","Kyrgyzstan","2022-07-14","6630621","1225","1875024","28.2782562900217"
"Asia","Kyrgyzstan","2023-08-10","6630621","1263","2009094","30.300238846406696"
"Asia","Kyrgyzstan","2023-07-04","6630621","1269","1963082","29.60630686024733"
"Asia","Kyrgyzstan","2022-12-05","6630621","1281","1045207","15.763334987778672"
"Asia","Kyrgyzstan","2022-11-15","6630621","1284","671592","10.128644059131114"
"Asia","Kyrgyzstan","2022-06-29","6630621","1290","1830335","27.604277186103687"
"Asia","Kyrgyzstan","2023-04-19","6630621","1295","1562590","23.566269283073186"
"Asia","Kyrgyzstan","2022-11-10","6630621","1295","615013","9.275345401282927"
"Asia","Kyrgyzstan","2022-06-27","6630621","1297","1824195","27.51167650812797"
"Asia","Kyrgyzstan","2022-11-14","6630621","1298","658296","9.928119854837126"
"Asia","Kyrgyzstan","2023-06-25","6630621","1298","1818710","27.428954241239246"
"Asia","Kyrgyzstan","2023-05-15","6630621","1301","1649301","24.87400501401"
"Asia","Kyrgyzstan","2023-04-03","6630621","1301","1606881","24.23424593262079"
"Asia","Kyrgyzstan","2022-12-20","6630621","1304","956300","14.422480186999076"
"Asia","Kyrgyzstan","2022-08-30","6630621","1326","2432228","36.681752734774015"
"Asia","Kyrgyzstan","2022-12-13","6630621","1337","929342","14.015911933437305"
"Asia","Kyrgyzstan","2023-01-05","6630621","1348","249521","3.763161851657635"
"Asia","Kyrgyzstan","2022-11-01","6630621","1364","603876","9.107382249716881"
"Asia","Kyrgyzstan","2022-12-06","6630621","1366","1056380","15.931841074915909"
"Asia","Kyrgyzstan","2023-07-06","6630621","1373","1968242","29.684127625451673"
"Asia","Kyrgyzstan","2023-04-18","6630621","1379","1559480","23.519365682339558"
"Asia","Kyrgyzstan","2022-07-15","6630621","1394","1876713","28.303729017236844"
"Asia","Kyrgyzstan","2023-04-05","6630621","1430","1621570","24.45577872721122"
"Asia","Kyrgyzstan","2023-04-13","6630621","1450","1544923","23.299823651510167"
"Asia","Kyrgyzstan","2023-08-14","6630621","1473","2086046","31.460793792919244"
"Asia","Kyrgyzstan","2023-04-10","6630621","1477","1521930","22.95305371849786"
"Asia","Kyrgyzstan","2022-11-11","6630621","1477","635851","9.58961460774187"
"Asia","Kyrgyzstan","2023-04-27","6630621","1480","1595208","24.058199073661427"
"Asia","Kyrgyzstan","2022-11-28","6630621","1480","813803","12.273405462323966"
"Asia","Kyrgyzstan","2023-08-18","6630621","1489","2185697","32.963684698612695"
"Asia","Kyrgyzstan","2022-06-28","6630621","1492","1826840","27.551567191067022"
"Asia","Kyrgyzstan","2023-01-12","6630621","1523","36940","0.5571122222187033"
"Asia","Kyrgyzstan","2023-05-31","6630621","1525","1733761","26.1477921902036"
"Asia","Kyrgyzstan","2021-09-11","6630621","1542","2593597","39.11544635110346"
"Asia","Kyrgyzstan","2022-12-21","6630621","1543","957843","14.445751008842159"
"Asia","Kyrgyzstan","2022-02-05","6630621","1549","1305383","19.68719068696582"
"Asia","Kyrgyzstan","2022-05-29","6630621","1561","1717457","25.901902702627705"
"Asia","Kyrgyzstan","2022-06-20","6630621","1563","1797636","27.111125790480255"
"Asia","Kyrgyzstan","2022-09-23","6630621","1568","2767918","41.74447612071328"
"Asia","Kyrgyzstan","2022-12-12","6630621","1583","915382","13.805373584163535"
"Asia","Kyrgyzstan","2023-04-28","6630621","1586","1602113","24.162337132524993"
"Asia","Kyrgyzstan","2023-06-18","6630621","1591","1786256","26.93949782380866"
"Asia","Kyrgyzstan","2021-12-11","6630621","1595","906121","13.665703408474108"
"Asia","Kyrgyzstan","2023-01-18","6630621","1601","73230","1.104421441068642"
"Asia","Kyrgyzstan","2023-04-11","6630621","1607","1531204","23.09291995425466"
"Asia","Kyrgyzstan","2023-01-10","6630621","1613","13368","0.20161007543637316"
"Asia","Kyrgyzstan","2021-08-30","6630621","1613","2430902","36.66175460790173"
"Asia","Kyrgyzstan","2022-10-18","6630621","1626","370480","5.5874102893228255"
"Asia","Kyrgyzstan","2023-01-11","6630621","1633","22790","0.34370837965252427"
"Asia","Kyrgyzstan","2022-12-22","6630621","1646","968741","14.610109671477225"
"Asia","Kyrgyzstan","2022-10-21","6630621","1656","415158","6.261223496260758"
"Asia","Kyrgyzstan","2023-01-17","6630621","1657","71629","1.080275889694193"
"Asia","Kyrgyzstan","2023-04-12","6630621","1667","1536151","23.16752835066278"
"Asia","Kyrgyzstan","2023-05-16","6630621","1668","1658386","25.011020838018037"
"Asia","Kyrgyzstan","2022-06-05","6630621","1678","1845322","27.8303042807001"
"Asia","Kyrgyzstan","2023-08-17","6630621","1688","2160826","32.58859162663648"
"Asia","Kyrgyzstan","2023-04-24","6630621","1690","1576753","23.77986918570674"
"Asia","Kyrgyzstan","2023-05-17","6630621","1697","1662358","25.07092472937301"
"Asia","Kyrgyzstan","2023-04-17","6630621","1698","1552193","23.409466473803885"
"Asia","Kyrgyzstan","2023-05-03","6630621","1711","1723792","25.997444281614047"
"Asia","Kyrgyzstan","2022-08-26","6630621","1715","2350237","35.44520188983807"
"Asia","Kyrgyzstan","2023-06-08","6630621","1716","1861522","28.074625287737"
"Asia","Kyrgyzstan","2022-06-22","6630621","1719","1807569","27.26093076349862"
"Asia","Kyrgyzstan","2022-06-15","6630621","1724","1773130","26.741537481934195"
"Asia","Kyrgyzstan","2023-01-09","6630621","1738","266249","4.015445913738698"
"Asia","Kyrgyzstan","2023-01-13","6630621","1745","47593","0.7177759066609297"
"Asia","Kyrgyzstan","2022-06-08","6630621","1755","1859806","28.048745358843462"
"Asia","Kyrgyzstan","2022-12-23","6630621","1778","980423","14.78629226432939"
"Asia","Kyrgyzstan","2022-01-08","6630621","1780","257738","3.8870868957824616"
"Asia","Kyrgyzstan","2022-06-24","6630621","1781","1816920","27.401958278116034"
"Asia","Kyrgyzstan","2023-04-25","6630621","1793","1583209","23.877235631474036"
"Asia","Kyrgyzstan","2022-08-17","6630621","1805","2159138","32.563133980964984"
"Asia","Kyrgyzstan","2023-08-11","6630621","1808","2040955","30.78075190845624"
"Asia","Kyrgyzstan","2022-04-19","6630621","1815","1561295","23.546738684053878"
"Asia","Kyrgyzstan","2023-08-16","6630621","1819","2133430","32.17541765695853"
"Asia","Kyrgyzstan","2022-08-16","6630621","1827","2131611","32.14798432906963"
"Asia","Kyrgyzstan","2023-05-25","6630621","1838","1706138","25.731194710118405"
"Asia","Kyrgyzstan","2023-06-01","6630621","1848","1754007","26.453133122825147"
"Asia","Kyrgyzstan","2023-05-24","6630621","1850","1700791","25.650553696252583"
"Asia","Kyrgyzstan","2023-05-26","6630621","1850","1711353","25.80984496022318"
"Asia","Kyrgyzstan","2022-05-22","6630621","1863","1686332","25.43248965670033"
"Asia","Kyrgyzstan","2022-06-10","6630621","1865","1755872","26.48126020172168"
"Asia","Kyrgyzstan","2022-09-20","6630621","1871","2720522","41.02967127815027"
"Asia","Kyrgyzstan","2023-01-16","6630621","1879","69972","1.0552857718756659"
"Asia","Kyrgyzstan","2022-09-02","6630621","1893","2706590","40.819555212098535"
"Asia","Kyrgyzstan","2021-11-20","6630621","1895","737523","11.122985313140353"
"Asia","Kyrgyzstan","2022-10-07","6630621","1901","580838","8.759933647240583"
"Asia","Kyrgyzstan","2023-05-02","6630621","1902","1677925","25.305699119283098"
"Asia","Kyrgyzstan","2022-08-15","6630621","1904","2105312","31.75135481276942"
"Asia","Kyrgyzstan","2022-06-14","6630621","1904","1768324","26.66905558317992"
"Asia","Kyrgyzstan","2022-10-14","6630621","1905","331801","5.004071262706766"
"Asia","Kyrgyzstan","2023-04-26","6630621","1908","1589425","23.97098250676671"
"Asia","Kyrgyzstan","2022-06-23","6630621","1916","1812413","27.333985760911382"
"Asia","Kyrgyzstan","2022-09-22","6630621","1927","2749738","41.47029365726076"
"Asia","Kyrgyzstan","2022-09-21","6630621","1931","2733713","41.22861192036161"
"Asia","Kyrgyzstan","2022-09-01","6630621","1944","2582085","38.94182762067082"
"Asia","Kyrgyzstan","2021-12-29","6630621","1959","1023569","15.437000546404326"
"Asia","Kyrgyzstan","2022-01-15","6630621","1965","58799","0.8867796847384279"
"Asia","Kyrgyzstan","2023-08-21","6630621","1971","2271102","34.25172393355012"
"Asia","Kyrgyzstan","2022-09-16","6630621","1972","2663471","40.16925413170199"
"Asia","Kyrgyzstan","2022-12-09","6630621","1999","1089217","16.427073723562245"
"Asia","Kyrgyzstan","2022-12-08","6630621","2009","1081366","16.308668524411214"
"Asia","Kyrgyzstan","2023-05-23","6630621","2010","1694684","25.55845070921713"
"Asia","Kyrgyzstan","2022-10-04","6630621","2014","542342","8.179354543111423"
"Asia","Kyrgyzstan","2022-06-17","6630621","2015","1784313","26.910194384507875"
"Asia","Kyrgyzstan","2022-12-28","6630621","2021","1021610","15.407455802405234"
"Asia","Kyrgyzstan","2021-09-25","6630621","2022","2776938","41.88051164438444"
"Asia","Kyrgyzstan","2022-04-24","6630621","2026","1575063","23.75438137694795"
"Asia","Kyrgyzstan","2022-01-22","6630621","2030","124604","1.8792206642484919"
"Asia","Kyrgyzstan","2023-05-29","6630621","2032","1719489","25.93254839931283"
"Asia","Kyrgyzstan","2022-06-21","6630621","2035","1802715","27.187724950649418"
"Asia","Kyrgyzstan","2022-09-19","6630621","2057","2689917","40.56810063491791"
"Asia","Kyrgyzstan","2022-09-12","6630621","2057","2609426","39.35417210544834"
"Asia","Kyrgyzstan","2023-01-24","6630621","2059","141917","2.140327429361443"
"Asia","Kyrgyzstan","2023-01-20","6630621","2061","113981","1.719009426115593"
"Asia","Kyrgyzstan","2023-06-05","6630621","2063","1847385","27.861417505238194"
"Asia","Kyrgyzstan","2023-01-30","6630621","2083","221999","3.348087607480506"
"Asia","Kyrgyzstan","2023-01-19","6630621","2083","88602","1.336254929968098"
"Asia","Kyrgyzstan","2021-10-02","6630621","2085","393183","5.9298065746783"
"Asia","Kyrgyzstan","2023-08-23","6630621","2087","2313568","34.89217676594696"
"Asia","Kyrgyzstan","2022-06-16","6630621","2089","1779136","26.83211723306158"
"Asia","Kyrgyzstan","2022-10-03","6630621","2101","515945","7.7812470355340775"
"Asia","Kyrgyzstan","2023-06-09","6630621","2103","1865921","28.14096899822807"
"Asia","Kyrgyzstan","2023-08-29","6630621","2106","2393535","36.09820256654693"
"Asia","Kyrgyzstan","2022-09-29","6630621","2113","2833772","42.73765609586191"
"Asia","Kyrgyzstan","2022-10-17","6630621","2114","354507","5.346512792693173"
"Asia","Kyrgyzstan","2022-09-07","6630621","2123","2906807","43.83913663591992"
"Asia","Kyrgyzstan","2023-07-05","6630621","2127","1965937","29.64936466735167"
"Asia","Kyrgyzstan","2023-06-06","6630621","2144","1852704","27.94163623588198"
"Asia","Kyrgyzstan","2022-12-07","6630621","2144","1067398","16.09800952278829"
"Asia","Kyrgyzstan","2023-05-18","6630621","2148","1669205","25.17418805870521"
"Asia","Kyrgyzstan","2023-05-30","6630621","2149","1729184","26.078763964943857"
"Asia","Kyrgyzstan","2022-12-26","6630621","2153","999646","15.076204777802863"
"Asia","Kyrgyzstan","2022-10-19","6630621","2154","391098","5.898361556180031"
"Asia","Kyrgyzstan","2022-09-05","6630621","2155","2873548","43.337539575855715"
"Asia","Kyrgyzstan","2022-08-19","6630621","2161","2218880","33.46413556135994"
"Asia","Kyrgyzstan","2023-05-19","6630621","2162","1675539","25.26971455614791"
"Asia","Kyrgyzstan","2022-09-27","6630621","2170","2803965","42.28812052445766"
"Asia","Kyrgyzstan","2023-08-28","6630621","2173","2374874","35.81676588060153"
"Asia","Kyrgyzstan","2023-06-02","6630621","2177","1796073","27.08755333776429"
"Asia","Kyrgyzstan","2023-01-23","6630621","2189","131724","1.986601254995573"
"Asia","Kyrgyzstan","2022-10-20","6630621","2189","402650","6.072583548358442"
"Asia","Kyrgyzstan","2023-08-15","6630621","2190","2107502","31.784383393350335"
"Asia","Kyrgyzstan","2022-09-13","6630621","2199","2618841","39.49616483885898"
"Asia","Kyrgyzstan","2022-09-08","6630621","2203","2912390","43.92333689408579"
"Asia","Kyrgyzstan","2022-06-13","6630621","2204","1763161","26.591189573344636"
"Asia","Kyrgyzstan","2023-06-28","6630621","2205","1829045","27.5848219948026"
"Asia","Kyrgyzstan","2022-09-28","6630621","2247","2820065","42.53093337713014"
"Asia","Kyrgyzstan","2023-07-03","6630621","2255","1928387","29.08305270350997"
"Asia","Kyrgyzstan","2021-10-30","6630621","2264","518209","7.815391650344666"
"Asia","Kyrgyzstan","2023-08-25","6630621","2265","2322945","35.03359640069912"
"Asia","Kyrgyzstan","2022-09-26","6630621","2266","2790771","42.08913463761539"
"Asia","Kyrgyzstan","2022-08-18","6630621","2270","2184208","32.9412282801264"
"Asia","Kyrgyzstan","2022-05-17","6630621","2275","1660661","25.045331349808713"
"Asia","Kyrgyzstan","2022-10-10","6630621","2277","282457","4.259887573124749"
"Asia","Kyrgyzstan","2022-09-30","6630621","2281","2855478","43.06501608220407"
"Asia","Kyrgyzstan","2022-09-15","6630621","2284","2656847","40.069353986602465"
"Asia","Kyrgyzstan","2022-09-06","6630621","2285","2894428","43.652442207147715"
"Asia","Kyrgyzstan","2022-02-19","6630621","2287","1201024","18.11329587379523"
"Asia","Kyrgyzstan","2023-08-24","6630621","2288","2318294","34.9634521412097"
"Asia","Kyrgyzstan","2022-10-06","6630621","2289","567435","8.55779571777666"
"Asia","Kyrgyzstan","2022-05-04","6630621","2291","1736052","26.18234400669259"
"Asia","Kyrgyzstan","2022-06-09","6630621","2296","1863818","28.109252511944206"
